message,severity,attributes,tags,timestamp
request completed,info,"{""time"":1776490407253,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":33,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":180,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:33:27.275060492Z
request completed,info,"{""time"":1776490422232,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":34,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":178,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:33:47.051727835Z
request completed,info,"{""time"":1776490437234,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":35,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":176,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:34:07.048965307Z
request completed,info,"{""time"":1776490452268,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":36,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":178,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:34:12.504678026Z
request completed,info,"{""time"":1776490467261,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":37,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":178,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:34:32.214840863Z
request completed,info,"{""time"":1776490482238,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":38,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":177,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:34:52.210448282Z
request completed,info,"{""time"":1776490497226,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":39,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":179,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:34:57.227817075Z
request completed,info,"{""time"":1776490512268,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":40,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":215,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:35:17.231145749Z
request completed,info,"{""time"":1776490527240,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":41,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":178,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:35:37.236317465Z
request completed,info,"{""time"":1776490542232,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":42,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":182,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:35:42.234273578Z
request completed,info,"{""time"":1776490557239,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":43,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":184,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:36:02.234220777Z
request completed,info,"{""time"":1776490572238,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":44,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":180,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:36:22.232862011Z
request completed,info,"{""time"":1776490587239,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":45,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":188,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:36:27.242059211Z
request completed,info,"{""time"":1776490602232,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":46,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":180,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:36:47.238015380Z
request completed,info,"{""time"":1776490617251,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":47,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":191,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:37:07.236810533Z
request completed,info,"{""time"":1776490632267,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":48,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":176,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:37:12.273127122Z
request completed,info,"{""time"":1776490647278,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":49,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":182,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:37:32.274740414Z
request completed,info,"{""time"":1776490662241,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":50,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":176,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:37:42.245027645Z
request completed,info,"{""time"":1776490677248,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":51,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":183,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:38:02.244318662Z
request completed,info,"{""time"":1776490692235,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":52,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":177,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:38:12.244154867Z
request completed,info,"{""time"":1776490707275,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":53,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":179,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:38:31.964793948Z
request completed,info,"{""time"":1776490722244,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":54,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":183,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:38:51.963400020Z
request completed,info,"{""time"":1776490737240,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":55,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":177,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:38:57.437149025Z
request completed,info,"{""time"":1776490752421,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":56,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":354,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:39:17.463385955Z
request completed,info,"{""time"":1776490767239,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":57,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":176,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:39:27.386464832Z
request completed,info,"{""time"":1776490782247,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":58,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":183,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:39:47.171785671Z
request completed,info,"{""time"":1776490797231,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":59,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":179,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:40:07.170655594Z
request completed,info,"{""time"":1776490812242,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":60,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":177,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:40:12.249064473Z
request completed,info,"{""time"":1776490827242,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":61,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":176,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:40:32.253445190Z
request completed,info,"{""time"":1776490842233,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":62,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":178,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:40:42.245011344Z
request completed,info,"{""time"":1776490857231,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":63,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":177,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:41:02.243562356Z
request completed,info,"{""time"":1776490872232,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":64,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":174,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:41:12.235891198Z
request completed,info,"{""time"":1776490887242,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":65,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":188,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:41:32.330320504Z
request completed,info,"{""time"":1776490902249,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":66,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":181,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:41:42.250897524Z
request completed,info,"{""time"":1776490917309,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":67,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":176,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:42:02.250409080Z
request completed,info,"{""time"":1776490932257,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":68,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":188,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:42:22.252112884Z
request completed,info,"{""time"":1776490947239,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":69,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":181,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:42:27.241544993Z
request completed,info,"{""time"":1776490962237,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":70,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":175,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:42:47.237116645Z
request completed,info,"{""time"":1776490977254,""pid"":1,""hostname"":""07c4dd3aa333"",""req"":{""id"":71,""method"":""GET"",""url"":""/api/accounts""},""res"":{""statusCode"":304},""responseTime"":199,""level"":""info""}","{""project"":""0c128f70-1448-4897-9e48-eee6d8b47d38"",""environment"":""3f6fee42-f55f-4baa-b200-2da1e58e887b"",""service"":""d18da04a-7c7c-4859-8deb-1db1223774ce"",""deployment"":""221fcaec-fafb-46bf-840b-33df040ce4b5"",""replica"":""858ec4bb-b69c-4307-96c6-15ec073d87fc""}",2026-04-18T05:43:07.240457519Z
